Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Police Precinct,year
53880192,04/10/2022 11:35:34 AM,04/11/2022 07:55:14 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11418.0,116 STREET,116 STREET,116 STREET,METROPOLITAN AVENUE,116 STREET,METROPOLITAN AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/11/2022 03:07:09 AM,09 QUEENS,,QUEENS,1029667.0,197107.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70757338015884,-73.83618706454698,"(40.70757338015884, -73.83618706454698)",24014.0,46.0,3.0,28.0,60.0,60.0,2022
53878539,04/10/2022 10:49:39 AM,04/11/2022 08:54:52 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11379.0,84-16 63 AVENUE,63 AVENUE,84 STREET,84 PLACE,84 STREET,84 PLACE,ADDRESS,MIDDLE VILLAGE,63 AVENUE,,Closed,,The Department of Sanitation removed the items.,04/11/2022 06:05:22 AM,05 QUEENS,4029970008.0,QUEENS,1020048.0,202971.0,PHONE,Unspecified,QUEENS,,,,,,,,40.72371278430583,-73.87085024727158,"(40.72371278430583, -73.87085024727158)",15309.0,54.0,3.0,34.0,62.0,62.0,2022
53879348,04/10/2022 10:11:37 AM,04/11/2022 07:55:46 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11418.0,METROPOLITAN AVENUE,METROPOLITAN AVENUE,PARK LANE SOUTH,82 DRIVE,PARK LANE SOUTH,82 DRIVE,BLOCKFACE,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/11/2022 03:07:43 AM,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,,2022
53880186,04/10/2022 09:20:06 AM,04/11/2022 07:58:41 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11418.0,115-15 METROPOLITAN AVENUE,METROPOLITAN AVENUE,PARK LANE SOUTH,116 STREET,PARK LANE SOUTH,116 STREET,ADDRESS,RICHMOND HILL,METROPOLITAN AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/11/2022 03:08:17 AM,09 QUEENS,4033230001.0,QUEENS,1029469.0,197214.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70786808345152,-73.83690050335478,"(40.70786808345152, -73.83690050335478)",24014.0,46.0,3.0,28.0,60.0,60.0,2022
53883569,04/10/2022 08:35:43 AM,04/11/2022 07:59:56 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11418.0,115-23 METROPOLITAN AVENUE,METROPOLITAN AVENUE,PARK LANE SOUTH,116 STREET,PARK LANE SOUTH,116 STREET,ADDRESS,RICHMOND HILL,METROPOLITAN AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/11/2022 03:10:40 AM,09 QUEENS,4033230001.0,QUEENS,1029484.0,197206.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.70784604871047,-73.8368464540269,"(40.70784604871047, -73.8368464540269)",24014.0,46.0,3.0,28.0,60.0,60.0,2022
53880191,04/10/2022 08:26:01 AM,04/11/2022 04:37:21 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11204.0,1662 45 STREET,45 STREET,16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,ADDRESS,BROOKLYN,45 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/11/2022 01:44:48 PM,12 BROOKLYN,3054340033.0,BROOKLYN,989321.0,169674.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6323910407158,-73.9817302093719,"(40.632391040715795, -73.9817302093719)",16867.0,2.0,2.0,18.0,39.0,39.0,2022
53871098,04/09/2022 08:29:33 PM,04/11/2022 03:00:01 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11433.0,150-24 SHORE AVENUE,SHORE AVENUE,SUTPHIN BOULEVARD,154 STREET,SUTPHIN BOULEVARD,154 STREET,ADDRESS,JAMAICA,SHORE AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/11/2022 12:25:46 PM,12 QUEENS,4101310017.0,QUEENS,1039766.0,192256.0,PHONE,Unspecified,QUEENS,,,,,,,,40.69420095458443,-73.79980144996215,"(40.69420095458443, -73.79980144996215)",24668.0,41.0,3.0,46.0,61.0,61.0,2022
53872019,04/09/2022 04:04:55 PM,04/11/2022 02:04:45 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11225.0,55 OCEAN AVENUE,OCEAN AVENUE,EMPIRE BOULEVARD,EAST LAKE DRIVE,EMPIRE BOULEVARD,EAST LAKE DRIVE,ADDRESS,BROOKLYN,OCEAN AVENUE,,Closed,,The Department of Sanitation investigated this complaint and no DSNY related conditions/violations were observed. Location will be referred to the appropriate agency for further action.,04/11/2022 02:04:34 PM,09 BROOKLYN,3050240019.0,BROOKLYN,994563.0,179977.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66066599517441,-73.96282859039613,"(40.66066599517441, -73.96282859039613)",13509.0,17.0,2.0,11.0,44.0,44.0,2022
53875931,04/09/2022 12:31:14 PM,04/11/2022 01:30:17 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10312.0,830 HUGUENOT AVENUE,HUGUENOT AVENUE,DRUMGOOLE ROAD EAST,WEST TERRACE,DRUMGOOLE ROAD EAST,WEST TERRACE,ADDRESS,STATEN ISLAND,HUGUENOT AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/11/2022 01:10:02 PM,03 STATEN ISLAND,5068170001.0,STATEN ISLAND,930610.0,133966.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.534218953451386,-74.19297039186424,"(40.534218953451386, -74.19297039186424)",10699.0,15.0,1.0,9.0,77.0,77.0,2022
53870087,04/09/2022 05:13:56 AM,04/20/2022 01:39:44 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10458.0,2475 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,EAST  187 STREET,EAST FORDHAM ROAD,EAST  187 STREET,EAST FORDHAM ROAD,ADDRESS,BRONX,SOUTHERN BOULEVARD,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/11/2022 07:39:25 AM,06 BRONX,2031150021.0,BRONX,1017172.0,251088.0,PHONE,Unspecified,BRONX,,,,,,,,40.85579204341855,-73.88099024001518,"(40.855792043418546, -73.88099024001518)",10936.0,35.0,5.0,22.0,31.0,31.0,2022
53859813,04/08/2022 10:40:08 AM,04/11/2022 12:03:52 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10306.0,ARTHUR KILL ROAD,ARTHUR KILL ROAD,ARTHUR KILL ROAD,FRANKLIN LANE,ARTHUR KILL ROAD,FRANKLIN LANE,INTERSECTION,,,,Closed,,The Department of Sanitation cleaned the location.,04/09/2022 07:48:03 PM,03 STATEN ISLAND,,STATEN ISLAND,942484.0,146583.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.56891401320954,-74.15033156012791,"(40.56891401320954, -74.15033156012791)",10693.0,15.0,1.0,9.0,76.0,75.0,2022
53866406,04/08/2022 09:22:49 AM,04/20/2022 03:02:28 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11693.0,BEACH   91 STREET,BEACH   91 STREET,BEACH   91 STREET,SHORE FRONT PARKWAY,BEACH   91 STREET,SHORE FRONT PARKWAY,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/09/2022 11:08:54 AM,14 QUEENS,,QUEENS,1036204.0,152265.0,PHONE,Unspecified,QUEENS,,,,,,,,40.58445610642809,-73.81295442212914,"(40.58445610642809, -73.81295442212914)",20531.0,51.0,3.0,41.0,58.0,58.0,2022
53865098,04/08/2022 08:28:08 AM,04/26/2022 10:42:32 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11208.0,50 LINCOLN AVENUE,LINCOLN AVENUE,JAMAICA AVENUE,ETNA STREET,JAMAICA AVENUE,ETNA STREET,ADDRESS,BROOKLYN,LINCOLN AVENUE,,Closed,,The Department of Sanitation cleaned the location.,04/08/2022 11:48:46 PM,05 BROOKLYN,3041080066.0,BROOKLYN,1020125.0,190383.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.689161420794015,-73.87063951797388,"(40.689161420794015, -73.87063951797388)",17215.0,45.0,2.0,37.0,47.0,47.0,2022
53852959,04/07/2022 12:10:03 PM,04/20/2022 03:04:43 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11436.0,128-20 140 STREET,140 STREET,SUTTER AVENUE,130 AVENUE,SUTTER AVENUE,130 AVENUE,ADDRESS,JAMAICA,140 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/12/2022 04:08:34 AM,12 QUEENS,4120550049.0,QUEENS,1039864.0,184029.0,PHONE,Unspecified,QUEENS,,,,,,,,40.67161915750153,-73.79951594982812,"(40.67161915750153, -73.79951594982812)",24671.0,41.0,3.0,46.0,71.0,71.0,2022
53851839,04/07/2022 11:58:43 AM,04/09/2022 12:53:22 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11223.0,450 AVENUE S,AVENUE S,EAST    3 STREET,EAST    4 STREET,EAST    3 STREET,EAST    4 STREET,ADDRESS,BROOKLYN,AVENUE S,,Closed,,The Department of Sanitation cleaned the location.,04/08/2022 05:14:36 AM,15 BROOKLYN,3071060158.0,BROOKLYN,992915.0,158676.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.60220102739325,-73.96879586765387,"(40.60220102739325, -73.96879586765387)",18183.0,32.0,2.0,45.0,36.0,36.0,2022
53843259,04/06/2022 07:03:52 PM,04/08/2022 02:33:03 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11420.0,117-48 135 STREET,135 STREET,FOCH BOULEVARD,120 AVENUE,FOCH BOULEVARD,120 AVENUE,ADDRESS,SOUTH OZONE PARK,135 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/07/2022 12:31:08 PM,10 QUEENS,4116980030.0,QUEENS,1038497.0,185991.0,PHONE,Unspecified,QUEENS,,,,,,,,40.67701287473341,-73.80442806858929,"(40.67701287473341, -73.80442806858929)",24016.0,62.0,3.0,46.0,64.0,64.0,2022
53845402,04/06/2022 06:36:40 PM,07/30/2022 10:19:28 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10034.0,3716 10 AVENUE,10 AVENUE,DYCKMAN STREET,DYCKMAN HOUSES   10 AVE PED OVPS,DYCKMAN STREET,DYCKMAN HOUSES   10 AVE PED OVPS,ADDRESS,NEW YORK,10 AVENUE,,Closed,,The Department of Sanitation cleaned the location.,04/09/2022 11:58:56 AM,12 MANHATTAN,1022160001.0,MANHATTAN,1005618.0,252326.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.85922550544337,-73.92275282842228,"(40.85922550544337, -73.92275282842228)",13092.0,47.0,4.0,39.0,22.0,22.0,2022
53849723,04/06/2022 04:55:50 PM,04/08/2022 01:39:41 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Highway,,,,,,,,,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/06/2022 05:02:38 PM,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,Grand Central Pkwy,East/Long Island Bound,Ramp,Long Island Expwy Manhattan Eastern Long Is (I-495) (Exit 10 W-E),,,,,,,,,,2022
53810645,04/02/2022 06:20:50 PM,04/05/2022 09:40:30 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11379.0,67-33 73 PLACE,73 PLACE,67 ROAD,67 DRIVE,67 ROAD,67 DRIVE,ADDRESS,MIDDLE VILLAGE,73 PLACE,,Closed,,The Department of Sanitation cleaned the location.,04/02/2022 09:53:04 PM,05 QUEENS,4037710009.0,QUEENS,1017751.0,198608.0,PHONE,Unspecified,QUEENS,,,,,,,,40.71174640522864,-73.87915892143928,"(40.71174640522864, -73.87915892143928)",15309.0,54.0,3.0,34.0,62.0,62.0,2022
53810631,04/02/2022 12:44:32 PM,04/02/2022 02:57:23 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11379.0,67-33 73 PLACE,73 PLACE,67 ROAD,67 DRIVE,67 ROAD,67 DRIVE,ADDRESS,MIDDLE VILLAGE,73 PLACE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/02/2022 12:12:00 PM,05 QUEENS,4037710009.0,QUEENS,1017751.0,198608.0,PHONE,Unspecified,QUEENS,,,,,,,,40.71174640522864,-73.87915892143928,"(40.71174640522864, -73.87915892143928)",15309.0,54.0,3.0,34.0,62.0,62.0,2022
53811608,04/02/2022 12:23:39 PM,04/02/2022 02:57:23 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11379.0,67-33 73 PLACE,73 PLACE,67 ROAD,67 DRIVE,67 ROAD,67 DRIVE,ADDRESS,MIDDLE VILLAGE,73 PLACE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/02/2022 12:12:00 PM,05 QUEENS,4037710009.0,QUEENS,1017751.0,198608.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.71174640522864,-73.87915892143928,"(40.71174640522864, -73.87915892143928)",15309.0,54.0,3.0,34.0,62.0,62.0,2022
53814497,04/02/2022 11:52:21 AM,04/02/2022 02:57:22 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11379.0,67-33 73 PLACE,73 PLACE,67 ROAD,67 DRIVE,67 ROAD,67 DRIVE,ADDRESS,MIDDLE VILLAGE,73 PLACE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/02/2022 12:12:00 PM,05 QUEENS,4037710009.0,QUEENS,1017751.0,198608.0,PHONE,Unspecified,QUEENS,,,,,,,,40.71174640522864,-73.87915892143928,"(40.71174640522864, -73.87915892143928)",15309.0,54.0,3.0,34.0,62.0,62.0,2022
53798668,03/31/2022 05:51:51 PM,04/01/2022 12:44:09 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10467.0,MOSHOLU PARKWAY,MOSHOLU PARKWAY,MOSHOLU PARKWAY,VAN CORTLANDT PARK SOUTH,MOSHOLU PARKWAY,VAN CORTLANDT PARK SOUTH,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/01/2022 03:54:21 AM,07 BRONX,,BRONX,1015482.0,261490.0,PHONE,Unspecified,BRONX,,,,,,,,40.88434847048456,-73.88705093044119,"(40.88434847048456, -73.88705093044119)",11605.0,24.0,5.0,40.0,33.0,34.0,2022
53782903,03/30/2022 06:55:46 PM,04/02/2022 09:03:59 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11378.0,58-95 MAURICE AVENUE,MAURICE AVENUE,56 AVENUE,55 DRIVE,56 AVENUE,55 DRIVE,ADDRESS,MASPETH,MAURICE AVENUE,,Closed,,The Department of Sanitation cleaned the location.,03/30/2022 05:56:36 AM,02 QUEENS,4026620018.0,QUEENS,1009426.0,203744.0,PHONE,Unspecified,QUEENS,,,,,,,,40.72587108802965,-73.90916869981719,"(40.72587108802965, -73.90916869981719)",14788.0,53.0,3.0,34.0,66.0,66.0,2022
53788664,03/30/2022 03:29:48 PM,04/01/2022 10:24:59 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11693.0,BEACH   91 STREET,BEACH   91 STREET,BEACH   91 STREET,HOLLAND AVENUE,BEACH   91 STREET,HOLLAND AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,03/31/2022 12:42:45 PM,14 QUEENS,,QUEENS,1035971.0,152685.0,PHONE,Unspecified,QUEENS,,,,,,,,40.58561028291015,-73.81379005540268,"(40.58561028291015, -73.81379005540268)",20531.0,51.0,3.0,41.0,58.0,58.0,2022
53789858,03/30/2022 12:09:29 PM,04/02/2022 09:47:19 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11378.0,55 DRIVE,55 DRIVE,56 ROAD,59 STREET,56 ROAD,59 STREET,BLOCKFACE,,,,Closed,,The Department of Sanitation cleaned the location.,03/31/2022 02:49:02 AM,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,,2022
53784058,03/30/2022 09:24:30 AM,04/05/2022 02:39:06 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11207.0,668 NEW LOTS AVENUE,NEW LOTS AVENUE,AFRICAN BURIAL GROUND SQUARE,AFRICAN BURIAL GROUND SQUARE,AFRICAN BURIAL GROUND SQUARE,AFRICAN BURIAL GROUND SQUARE,ADDRESS,BROOKLYN,NEW LOTS AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,03/31/2022 05:39:55 AM,05 BROOKLYN,3043070022.0,BROOKLYN,1015964.0,181603.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66507821232474,-73.8856848287214,"(40.665078212324744, -73.8856848287214)",17214.0,45.0,2.0,25.0,47.0,47.0,2022
53774247,03/29/2022 10:18:00 PM,04/02/2022 09:03:58 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11378.0,58-95 MAURICE AVENUE,MAURICE AVENUE,56 AVENUE,55 DRIVE,56 AVENUE,55 DRIVE,ADDRESS,MASPETH,MAURICE AVENUE,,Closed,,The Department of Sanitation cleaned the location.,03/30/2022 05:56:36 AM,02 QUEENS,4026620018.0,QUEENS,1009426.0,203744.0,PHONE,Unspecified,QUEENS,,,,,,,,40.72587108802965,-73.90916869981719,"(40.72587108802965, -73.90916869981719)",14788.0,53.0,3.0,34.0,66.0,66.0,2022
53779219,03/29/2022 08:21:55 PM,04/02/2022 09:04:13 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11378.0,59-15 MAURICE AVENUE,MAURICE AVENUE,55 DRIVE,55 ROAD,55 DRIVE,55 ROAD,ADDRESS,MASPETH,MAURICE AVENUE,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,03/30/2022 05:58:53 AM,02 QUEENS,4026570040.0,QUEENS,1009631.0,203954.0,PHONE,Unspecified,QUEENS,,,,,,,,40.72644690082508,-73.90842829852046,"(40.72644690082508, -73.90842829852046)",14788.0,53.0,3.0,34.0,66.0,66.0,2022
53778006,03/29/2022 01:42:24 PM,03/30/2022 03:05:39 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10310.0,DAVIS AVENUE,DAVIS AVENUE,DAVIS AVENUE,RICHMOND TERRACE,DAVIS AVENUE,RICHMOND TERRACE,INTERSECTION,,,,Closed,,The Department of Sanitation cleaned the location.,03/29/2022 10:16:14 PM,01 STATEN ISLAND,,STATEN ISLAND,953497.0,174155.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.64463848722711,-74.11081722491797,"(40.64463848722711, -74.11081722491797)",10697.0,4.0,1.0,13.0,74.0,74.0,2022
53762535,03/28/2022 10:17:15 PM,04/11/2022 01:45:00 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10034.0,10 PARK TERRACE EAST,PARK TERRACE EAST,DEAD END,BRUCE REYNOLDS WAY,DEAD END,BRUCE REYNOLDS WAY,ADDRESS,NEW YORK,PARK TERRACE EAST,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,03/31/2022 11:47:31 AM,12 MANHATTAN,1022430045.0,MANHATTAN,1007049.0,256192.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86983292016351,-73.9175664903192,"(40.86983292016351, -73.9175664903192)",13092.0,47.0,4.0,39.0,22.0,22.0,2022
53762534,03/28/2022 09:10:08 AM,04/01/2022 10:18:50 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11432.0,164 STREET,164 STREET,164 STREET,GOETHALS AVENUE,164 STREET,GOETHALS AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,03/28/2022 11:23:41 PM,08 QUEENS,,QUEENS,1038589.0,201393.0,PHONE,Unspecified,QUEENS,,,,,,,,40.71928710473613,-73.80397212925553,"(40.71928710473613, -73.80397212925553)",24340.0,25.0,3.0,24.0,65.0,65.0,2022
53758858,03/27/2022 06:14:11 PM,03/31/2022 10:54:55 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11356.0,11 AVENUE,11 AVENUE,11 AVENUE,132 STREET,11 AVENUE,132 STREET,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,03/28/2022 12:27:15 PM,07 QUEENS,,QUEENS,1029553.0,226310.0,PHONE,Unspecified,QUEENS,,,,,,,,40.78772871186842,-73.83640152739771,"(40.78772871186842, -73.83640152739771)",14191.0,22.0,3.0,20.0,67.0,67.0,2022
53755691,03/27/2022 04:51:29 PM,04/07/2022 12:09:38 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,10007.0,CHURCH STREET,CHURCH STREET,CHURCH STREET,PARK PLACE,CHURCH STREET,PARK PLACE,INTERSECTION,,,,Closed,,The Department of Sanitation cleaned the location.,03/28/2022 05:54:08 AM,01 MANHATTAN,,MANHATTAN,981684.0,199135.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71325594707911,-74.00925599630611,"(40.71325594707911, -74.00925599630611)",10366.0,56.0,4.0,32.0,1.0,1.0,2022
53760496,03/27/2022 10:39:03 AM,04/01/2022 10:21:13 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11362.0,57-30 LITTLENECK PARKWAY,LITTLENECK PARKWAY,57 AVENUE,58 AVENUE,57 AVENUE,58 AVENUE,ADDRESS,LITTLE NECK,LITTLE NECK PARKWAY,,Closed,,The Department of Sanitation removed the items.,03/28/2022 04:13:20 AM,11 QUEENS,4083460065.0,QUEENS,1060805.0,217390.0,PHONE,Unspecified,QUEENS,,,,,,,,40.76303031769586,-73.7236463313981,"(40.76303031769586, -73.7236463313981)",14197.0,26.0,3.0,16.0,69.0,69.0,2022
53752930,03/26/2022 10:31:20 AM,03/30/2022 02:30:53 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,10471.0,251 WEST  254 STREET,WEST  254 STREET,POST ROAD,VALLES AVENUE,POST ROAD,VALLES AVENUE,ADDRESS,BRONX,WEST  254 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,03/28/2022 05:50:08 AM,08 BRONX,2058441881.0,BRONX,1011780.0,267722.0,PHONE,Unspecified,BRONX,,,,,,,,40.90146564807793,-73.90041340581227,"(40.90146564807793, -73.90041340581227)",11609.0,48.0,5.0,40.0,33.0,33.0,2022
53732359,03/24/2022 05:06:53 PM,03/26/2022 12:39:04 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10314.0,116 SOUTH GANNON AVENUE,SOUTH GANNON AVENUE,MELBA STREET,MOUNTAINVIEW AVENUE,MELBA STREET,MOUNTAINVIEW AVENUE,ADDRESS,STATEN ISLAND,SOUTH GANNON AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,03/25/2022 01:30:08 PM,02 STATEN ISLAND,,STATEN ISLAND,949487.0,160985.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.608474809204864,-74.12519925432211,"(40.608474809204864, -74.12519925432211)",10700.0,30.0,1.0,13.0,75.0,75.0,2022
53735519,03/24/2022 09:54:54 AM,03/28/2022 01:26:49 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11357.0,149-51 16 ROAD,16 ROAD,149 STREET,150 STREET,149 STREET,150 STREET,ADDRESS,WHITESTONE,16 ROAD,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,03/26/2022 09:24:46 AM,07 QUEENS,4046640025.0,QUEENS,1035870.0,225270.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.784839556857605,-73.8135975945749,"(40.784839556857605, -73.8135975945749)",14192.0,22.0,3.0,20.0,67.0,67.0,2022
53734716,03/24/2022 08:17:57 AM,03/25/2022 11:34:20 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11385.0,88-24 MYRTLE AVENUE,MYRTLE AVENUE,88 PLACE,88 LANE,88 PLACE,88 LANE,ADDRESS,RIDGEWOOD,MYRTLE AVENUE,,Closed,,The Department of Sanitation removed the items.,03/24/2022 10:54:07 AM,05 QUEENS,4038690045.0,QUEENS,1023673.0,195379.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.70285916974302,-73.85781668212395,"(40.70285916974302, -73.85781668212395)",15310.0,54.0,3.0,34.0,62.0,62.0,2022
53726559,03/23/2022 07:07:20 PM,03/28/2022 01:50:16 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10309.0,SEGUINE AVENUE,SEGUINE AVENUE,SEGUINE AVENUE,SINGLETON STREET,SEGUINE AVENUE,SINGLETON STREET,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,03/25/2022 12:25:24 PM,03 STATEN ISLAND,,STATEN ISLAND,928981.0,129582.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.52217571803113,-74.1987949224191,"(40.52217571803113, -74.1987949224191)",10696.0,15.0,1.0,9.0,77.0,77.0,2022
53724401,03/23/2022 04:42:32 PM,03/25/2022 12:00:00 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11234.0,1320 EAST   36 STREET,EAST   36 STREET,AVENUE M,FLATLANDS AVENUE,AVENUE M,FLATLANDS AVENUE,ADDRESS,BROOKLYN,EAST   36 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,03/24/2022 12:14:41 PM,18 BROOKLYN,3076710052.0,BROOKLYN,1000994.0,164981.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.619495370130174,-73.93968639411534,"(40.619495370130174, -73.93968639411534)",13825.0,5.0,2.0,26.0,38.0,38.0,2022
53724402,03/23/2022 01:33:00 PM,03/25/2022 11:46:27 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11101.0,QUEENS BOULEVARD,QUEENS BOULEVARD,QUEENS BOULEVARD,SKILLMAN AVENUE,QUEENS BOULEVARD,SKILLMAN AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation cleaned the location.,03/24/2022 06:06:45 AM,02 QUEENS,,QUEENS,1002427.0,211084.0,PHONE,Unspecified,QUEENS,,,,,,,,40.74603472114661,-73.93440021822178,"(40.74603472114661, -73.93440021822178)",16858.0,53.0,3.0,33.0,66.0,66.0,2022
